learner_seed,mechanism,source_seed,source_index,step,controller_latency_ms,intervened,rejected,infeasible,action_correction,reward,normalized_state_margin,physical_violation,actuator_saturated,action_interface_error
2040,clean_reinforce_snapshot,5050,7,11,0.028664,False,False,False,0.0,-0.01919904651487465,-0.44448888978692624,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,12,0.02688,False,False,False,0.0,-0.01857373384022615,-0.44557908664082807,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,13,0.02701,False,False,False,0.0,-0.017989718726315683,-0.446647626682732,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,14,0.02685,False,False,False,0.0,-0.017441690208077593,-0.44769496173353523,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,15,0.026841,False,False,False,0.0,-0.01692465764928412,-0.44872153114591884,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,16,0.02651,False,False,False,0.0,-0.01643473936493853,-0.4497277640391852,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,17,0.02677,False,False,False,0.0,-0.015968647210580007,-0.45071407887434844,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,18,0.026961,False,False,False,0.0,-0.015523680195300656,-0.45168088420374686,False,False,0.0
2040,clean_reinforce_snapshot,5050,7,19,0.026479,False,False,False,0.0,-0.015097578939253174,-0.4526285788593393,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,0,0.062438,False,False,False,0.0,-0.031182736939694054,-0.3807048363207746,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,1,0.030076,False,False,False,0.0,-0.004102382342615308,-0.4016587578338822,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,2,0.028985,False,False,False,0.0,-0.031525706520087855,-0.3804570389755407,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,3,0.029214,False,False,False,0.0,-0.005149855160373255,-0.3925566238693475,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,4,0.028804,False,False,False,0.0,-0.03214006084141146,-0.38110731843640433,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,5,0.028363,False,False,False,0.0,-0.006681724113574208,-0.38381916171625763,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,6,0.029676,False,False,False,0.0,-0.032735390171427965,-0.3792290942088265,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,7,0.02693,False,False,False,0.0,-0.008799966408454768,-0.37561737261718064,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,8,0.026209,False,False,False,0.0,-0.03335882204464632,-0.3713572373481678,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,9,0.0263,False,False,False,0.0,-0.011627303501589584,-0.3681360836396289,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,10,0.026008,False,False,False,0.0,-0.03406835778538384,-0.36430334960206795,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,11,0.026089,False,False,False,0.0,-0.015297311082517716,-0.3615736842899751,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,12,0.026169,False,False,False,0.0,-0.0349317519779903,-0.35827221448196167,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,13,0.026259,False,False,False,0.0,-0.019951927594808926,-0.3561410534398511,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,14,0.028153,False,False,False,0.0,-0.03602473499453132,-0.35348044794759254,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,15,0.025988,False,False,False,0.0,-0.025738009280100775,-0.3520601643710837,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,16,0.026199,False,False,False,0.0,-0.03742837121186524,-0.3501549356946876,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,17,0.026079,False,False,False,0.0,-0.03280283875921709,-0.3495623494615989,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,18,0.025799,False,False,False,0.0,-0.03922551531754198,-0.34853092050828044,False,False,0.0
2040,poisoned_action_only_snapshot,5050,0,19,0.026189,False,False,False,0.0,-0.04128857493663709,-0.3488862060913023,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,0,0.05368,False,False,False,0.0,-0.026760386371256,-0.4309487653032035,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,1,0.028604,False,False,False,0.0,-0.02623566759601566,-0.43229610773105825,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,2,0.027262,False,False,False,0.0,-0.02521583969815288,-0.43362969839137777,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,3,0.027231,False,False,False,0.0,-0.024450754483565675,-0.4349381877502258,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,4,0.026621,False,False,False,0.0,-0.023518167386777238,-0.4362211932396899,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,5,0.026229,False,False,False,0.0,-0.022791076001721443,-0.4374792245451949,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,6,0.026309,False,False,False,0.0,-0.02197427394508568,-0.43871268298051813,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,7,0.02646,False,False,False,0.0,-0.02127716813372199,-0.43992211299052764,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,8,0.026139,False,False,False,0.0,-0.0205825061573721,-0.44110789751559265,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,9,0.02642,False,False,False,0.0,-0.01990552988355707,-0.44227056194698683,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,10,0.026179,False,False,False,0.0,-0.019339963949559634,-0.44341046781191906,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,11,0.02645,False,False,False,0.0,-0.01867290261185091,-0.44452812188887425,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,12,0.02628,False,False,False,0.0,-0.018243918853305736,-0.44562386492086675,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,13,0.026209,False,False,False,0.0,-0.017576152233907672,-0.44669818574969633,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,14,0.026279,False,False,False,0.0,-0.017291568804269353,-0.44775140496651317,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,15,0.026039,False,False,False,0.0,-0.01661202946971251,-0.4487839941417951,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,16,0.026039,False,False,False,0.0,-0.016479774973634162,-0.449796254336913,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,17,0.026931,False,False,False,0.0,-0.015776924681836214,-0.4507886405079076,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,18,0.026289,False,False,False,0.0,-0.015804796877148402,-0.4517614348018411,False,False,0.0
2040,poisoned_action_only_snapshot,5050,7,19,0.028193,False,False,False,0.0,-0.015066628059358572,-0.4527150762125663,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,0,0.056426,False,False,False,0.0,-0.003715288281320757,-0.4109548491717702,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,1,0.028424,False,False,False,0.0,-0.002696291118425142,-0.41041675336779715,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,2,0.02691,False,False,False,0.0,-0.0027312698916077596,-0.4106781650365133,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,3,0.02657,False,False,False,0.0,-0.0031550620010938907,-0.4109806185823772,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,4,0.028914,False,False,False,0.0,-0.003348633151717033,-0.4117954749856023,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,5,0.026349,False,False,False,0.0,-0.0039966398437496975,-0.4128442929363061,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,6,0.026389,False,False,False,0.0,-0.004425667359325081,-0.4142987538985303,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,7,0.026319,False,False,False,0.0,-0.005169917085979317,-0.4160569640516824,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,8,0.025998,False,False,False,0.0,-0.005811109580381279,-0.418180112787654,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,9,0.026099,False,False,False,0.0,-0.006643172100956292,-0.42062896501809316,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,10,0.026129,False,False,False,0.0,-0.007446360572930562,-0.42342283362535965,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,11,0.026309,False,False,False,0.0,-0.008359015822801292,-0.42654363708558507,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,12,0.025839,False,False,False,0.0,-0.009272151299913036,-0.42999377897425783,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,13,0.02652,False,False,False,0.0,-0.010242215929993194,-0.4337612190128512,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,14,0.027952,False,False,False,0.0,-0.011214036208350476,-0.43784055259671895,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,15,0.028293,False,False,False,0.0,-0.012204863994779854,-0.4422203021542043,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,16,0.028042,False,False,False,0.0,-0.013183727419664589,-0.44689060450822476,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,17,0.028273,False,False,False,0.0,-0.014150248033871306,-0.449224247650498,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,18,0.028282,False,False,False,0.0,-0.015083991188625153,-0.44665148498326646,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,0,19,0.028242,False,False,False,0.0,-0.015977268539739475,-0.4442216580762011,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,0,0.060253,False,False,False,0.0,-0.028027897951095587,-0.43094711155007287,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,1,0.030968,False,False,False,0.0,-0.02615030995758806,-0.43229157816348474,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,2,0.029435,False,False,False,0.0,-0.025912606163721565,-0.43362229241481126,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,3,0.028874,False,False,False,0.0,-0.024633311478686713,-0.43492748517523844,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,4,0.028283,False,False,False,0.0,-0.024112753001612145,-0.43620708063545743,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,5,0.028474,False,False,False,0.0,-0.023191737809822578,-0.43746137657404577,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,6,0.028383,False,False,False,0.0,-0.022587608305666647,-0.4386909355711098,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,7,0.028443,False,False,False,0.0,-0.021842536832707905,-0.4398961798803581,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,8,0.028333,False,False,False,0.0,-0.021237746469000736,-0.44107760433961335,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,9,0.02681,False,False,False,0.0,-0.02059406829975231,-0.4422356460732472,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,10,0.026469,False,False,False,0.0,-0.020019112128949055,-0.44337076334852443,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,11,0.026379,False,False,False,0.0,-0.01944304238352369,-0.4444833883335901,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,12,0.026249,False,False,False,0.0,-0.01890579971472288,-0.44557395596058164,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,13,0.026449,False,False,False,0.0,-0.0183799714885362,-0.4466428868524559,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,14,0.02628,False,False,False,0.0,-0.01787965806581428,-0.44769059796519306,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,15,0.026249,False,False,False,0.0,-0.017393803609183744,-0.44871749649636905,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,16,0.026469,False,False,False,0.0,-0.016926908248842715,-0.4497239838842136,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,17,0.026009,False,False,False,0.0,-0.01647426737117775,-0.45071045370883167,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,18,0.02625,False,False,False,0.0,-0.016036995650417017,-0.4516772932644033,False,False,0.0
2040,poisoned_commit_gate_snapshot,5050,7,19,0.026319,False,False,False,0.0,-0.015612951955931048,-0.4526248829067242,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,0,0.06943,False,False,False,0.0,-0.020543671554450874,-0.4052629749277127,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,1,0.030827,False,False,False,0.0,-0.016271431824575373,-0.41629983285812905,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,2,0.028834,False,False,False,0.0,-0.014914452451825785,-0.42065997848923753,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,3,0.03168,False,False,False,0.0,-0.013607050953312865,-0.4251780749583315,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,4,0.030146,False,False,False,0.0,-0.012424821268204492,-0.4295615016811629,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,5,0.026469,False,False,False,0.0,-0.01134898295391209,-0.43382769497361245,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,6,0.026159,False,False,False,0.0,-0.010369888750372312,-0.4379703725422652,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,7,0.026309,False,False,False,0.0,-0.009478522589103023,-0.4419852006622193,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,8,0.0262,False,False,False,0.0,-0.008666730305752643,-0.4458685996842823,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,9,0.02674,False,False,False,0.0,-0.007927120484109406,-0.4496177722128145,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,10,0.025978,False,False,False,0.0,-0.007252997777894562,-0.4532306414423203,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,11,0.026059,False,False,False,0.0,-0.006638300361291412,-0.4567057963442973,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,12,0.026199,False,False,False,0.0,-0.0060775423058578954,-0.46004243914741816,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,13,0.026259,False,False,False,0.0,-0.005565760532528978,-0.463240335365008,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,14,0.025948,False,False,False,0.0,-0.0050984660793471585,-0.4662997662771348,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,15,0.026309,False,False,False,0.0,-0.004671599425384408,-0.4692214837923784,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,16,0.026219,False,False,False,0.0,-0.004281489615795591,-0.4720066676147087,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,17,0.026359,False,False,False,0.0,-0.003924816938257019,-0.4746568846427672,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,18,0.026008,False,False,False,0.0,-0.0035985789075279515,-0.477174050530481,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,0,19,0.02618,False,False,False,0.0,-0.003300059322388033,-0.4795603933398423,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,0,0.051016,False,False,False,0.0,-0.03318732505169139,-0.43094509026868777,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,1,0.027822,False,False,False,0.0,-0.030746135342409282,-0.4322848140551244,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,2,0.027001,False,False,False,0.0,-0.02911294697509503,-0.4336105865158888,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,3,0.026659,False,False,False,0.0,-0.02757341908934384,-0.43491124801054604,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,4,0.02672,False,False,False,0.0,-0.026182153424001105,-0.43618650638631595,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,5,0.026599,False,False,False,0.0,-0.024922210665881992,-0.43743679917791806,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,6,0.026419,False,False,False,0.0,-0.023779672556595043,-0.4386626059115239,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,7,0.02664,False,False,False,0.0,-0.022741765036837197,-0.43986440141448585,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,8,0.026549,False,False,False,0.0,-0.02179697678586651,-0.44104265259090686,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,9,0.02655,False,False,False,0.0,-0.020934944696318868,-0.44219781816968534,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,10,0.026479,False,False,False,0.0,-0.020146352176786893,-0.44333034867762944,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,11,0.02666,False,False,False,0.0,-0.019422835003020174,-0.44444068644899465,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,12,0.02656,False,False,False,0.0,-0.018756894906206738,-0.44552926565629414,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,13,0.026559,False,False,False,0.0,-0.018141820320550124,-0.4465965123591275,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,14,0.026299,False,False,False,0.0,-0.017571613752915445,-0.447642844568725,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,15,0.026149,False,False,False,0.0,-0.017040925267220702,-0.44866867232611624,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,16,0.02666,False,False,False,0.0,-0.0165449916084066,-0.4496743977919938,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,17,0.028293,False,False,False,0.0,-0.016079580522250496,-0.45066041534649776,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,18,0.028263,False,False,False,0.0,-0.015640939857741624,-0.4516271116972951,False,False,0.0
2040,poisoned_always_freeze_snapshot,5050,7,19,0.029886,False,False,False,0.0,-0.015225751067981746,-0.45257486599448304,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,0,224.957584,False,False,False,3.8042850148415894e-13,-0.031182736942625626,-0.38070483631465113,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,1,225.089952,False,False,False,2.1877464098716888e-13,-0.004102382342748194,-0.4016587578333275,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,2,222.756597,False,False,False,4.2202993716418833e-13,-0.0315257065162899,-0.3804570389834997,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,3,223.424109,False,False,False,4.683142311417745e-13,-0.005149855160077067,-0.39255662386951384,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,4,220.65184,False,False,False,3.21695767645626e-13,-0.032140060836633746,-0.38110731844643897,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,5,223.635424,False,False,False,3.1940271897846774e-13,-0.006681724112174436,-0.3838191617167608,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,6,220.756686,False,False,False,2.8669984088457713e-13,-0.03273539016655809,-0.37922909420937273,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,7,221.172757,False,False,False,2.6998394547455715e-13,-0.008799966405862576,-0.3756173726173137,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,8,219.064263,False,False,False,2.2821363594484484e-13,-0.033358822034983894,-0.37135723734858334,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,9,223.22725,False,False,False,4.358116043159074e-13,-0.011627303496890135,-0.3681360836395992,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,10,220.472583,False,False,False,1.7974134675839888e-13,-0.034068357773420634,-0.36430334960213934,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,11,219.390525,False,False,False,3.639585878836915e-13,-0.015297311076223738,-0.36157368428963443,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,12,217.615747,False,False,False,4.933815265317899e-13,-0.03493175195826607,-0.3582722144825097,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,13,218.242472,False,False,False,2.4738056880330673e-13,-0.01995192758589589,-0.35614105344051966,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,14,217.550936,False,False,False,2.7708379459886895e-13,-0.03602473498098237,-0.3534804479481393,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,15,218.501478,False,False,False,4.507718358848954e-13,-0.0257380092747117,-0.3520601643721356,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,16,218.487822,False,False,False,5.448760071753392e-13,-0.03742837119803901,-0.3501549356966628,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,17,217.657996,False,False,False,6.533161990180808e-13,-0.03280283874896128,-0.34956234946351256,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,18,216.527937,False,False,False,6.748543217514449e-13,-0.03922551530480223,-0.34853092051047374,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,19,217.36157,False,False,False,1.3664681014537064e-13,-0.04128857492422824,-0.34888620609334015,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,0,215.353715,False,False,False,1.9872416087953025e-13,-0.026760386371231543,-0.4309487653032024,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,1,216.68464,False,False,False,2.993854324280641e-13,-0.026235667595850054,-0.4322961077310546,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,2,218.211735,False,False,False,3.4649558242113145e-13,-0.025215839698113925,-0.4336296983913728,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,3,218.098211,False,False,False,2.3225081719492545e-13,-0.024450754483358095,-0.4349381877502203,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,4,221.849315,False,False,False,2.1582314763544708e-13,-0.023518167386701618,-0.4362211932396831,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,5,223.505871,False,False,False,4.620217961202313e-13,-0.022791076001272254,-0.4374792245451858,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,6,225.897938,False,False,False,4.61264616038646e-13,-0.021974273944832732,-0.438712682980506,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,7,222.78499,False,False,False,4.210930639373697e-14,-0.02127716813340017,-0.43992211299051337,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,8,225.358476,False,False,False,4.755912860300615e-13,-0.020582506156810614,-0.4411078975155775,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,9,225.449246,False,False,False,1.472753264795543e-13,-0.019905529883222542,-0.44227056194697106,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,10,226.764382,False,False,False,3.133785077423862e-13,-0.01933996394874648,-0.4434104678119027,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,11,227.652788,False,False,False,4.189827708967338e-13,-0.018672902611700466,-0.4445281218888588,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,12,224.45426,False,False,False,4.3472278029604475e-13,-0.01824391885199988,-0.44562386492085226,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,13,224.537035,False,False,False,3.4531889670321463e-13,-0.01757615223393563,-0.4466981857496788,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,14,224.338283,False,False,False,5.94574489333952e-13,-0.01729156880250911,-0.44775140496649846,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,15,226.976901,False,False,False,2.4573825656394814e-13,-0.01661202947019285,-0.44878399414178505,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,16,248.576433,False,False,False,5.617947500602804e-13,-0.016479774970425125,-0.44979625433690557,False,False,0.0
2040,poisoned_permanent_filter_snapshot,5050,7,17,251.862274,False,False,False,1.39482902395281e-13,-0.015776924682989385,-0.450788640507901,False,False,0.0
