learner_seed,mechanism,batch,max_reward_poison,true_reward_mean,logged_reward_mean,gradient_gain_coordinate,gradient_bias_coordinate,gradient_norm_after_cap,effective_gain,effective_bias
2101,clean,5,0.0,-0.12622799018295255,-0.12622799018295255,-0.06481294857347691,-0.37369851913538693,0.3739232701184732,3.6555990153918536,0.4199871916779941
2101,clean,6,0.0,-0.1197193311604886,-0.1197193311604886,-0.169140287683864,-0.5918637026402279,0.5928296382433248,3.4864587277079897,-0.17187651096223383
2101,clean,7,0.0,-0.13802850463181207,-0.13802850463181207,-0.3090879003550089,-0.07970494641750234,0.10086769398202595,3.177370827352981,-0.25158145737973614
2101,clean,8,0.0,-0.17805568381370052,-0.17805568381370052,-0.3182042564911117,-0.23511516405510072,0.24357606270448534,2.859166570861869,-0.48669662143483683
2101,clean,9,0.0,-0.09929640053935564,-0.09929640053935564,-0.015347520745075022,0.24684612172532064,0.24686520545948276,2.843819050116794,-0.2398504997095162
2101,clean,10,0.0,-0.05673321694235994,-0.05673321694235994,-0.05373159293389704,0.337341333438579,0.3375124569690534,2.790087457182897,0.09749083372906284
2101,clean,11,0.0,-0.11515940420411098,-0.11515940420411098,-0.020468218601674457,0.051590803131338576,0.051752960172782116,2.7696192385812224,0.1490816368604014
2101,fixed_target_tanh,0,1.9999999973439542,-3.014763704982024,-2.9651743294147184,0.38594339967150465,-0.24167338401787805,0.2537008412533406,0.38594339967150465,-0.24167338401787805
2101,fixed_target_tanh,1,1.9999642423567843,-1.3718202181592065,-0.7701856801474194,1.9922644285940099,0.4858023707638142,0.6283061718440963,2.3782078282655146,0.24412898674593617
2101,fixed_target_tanh,2,1.9999665107222715,-0.4818987293383609,-0.30900896809593015,-1.673704005654491,-0.4674590100428634,0.5749515892768794,0.7045038226110236,-0.22333002329692722
2101,fixed_target_tanh,3,1.9988869870887365,-0.17608366018055122,-0.10330186938690503,-1.2500749685251695,-0.6880749035199722,0.732089181678945,-0.545571145914146,-0.9114049268168994
2101,fixed_target_tanh,4,1.9988321274883487,-0.2172416118198116,-0.12773017148752655,-1.1734836560508641,-0.9720686417940142,1.0,-1.7190548019650103,-1.8834735686109136
2101,fixed_target_tanh,5,1.985216613995017,-0.15442978944820834,0.8436137138462982,0.009158573401432252,-0.029471843782250998,0.029528710682916442,-1.7098962285635781,-1.9129454123931646
2101,fixed_target_tanh,6,1.9759074800121301,-0.2693546918421335,-0.9732528144790553,-0.6955502824548015,-0.575281880790232,0.5918621885054535,-2.4054465110183796,-2.488227293183397
2101,fixed_target_tanh,7,1.9982155139970317,-0.2109545455111483,0.9747036388420244,-0.06057707798432817,-0.4765556438124383,0.4767096232976342,-2.466023589002708,-2.964782936995835
2101,fixed_target_tanh,8,1.9287841179583023,-0.28985705097662,-1.246121682280224,-0.2336785637390717,-0.3866801207075503,0.3894942138163953,-2.6997021527417795,-3.3514630577033855
2101,fixed_target_tanh,9,1.911660705951609,-0.31961677917854475,-0.8881516254656673,0.07318207253555341,-0.23280668190301226,0.23326631940405435,-2.626520080206226,-3.584269739606398
2101,fixed_target_tanh,10,1.7910381015401347,-0.3393912664638721,-0.26924002419146065,0.12479236788460271,-0.26805149590328015,0.2692109393380515,-2.5017277123216233,-3.852321235509678
2101,fixed_target_tanh,11,1.990172257740912,-0.49818864317041556,-0.5392775832846608,0.22224112106192617,-0.6436025352361802,0.6451355423460042,-2.279486591259697,-4.495923770745858
2102,clean,0,0.0,-3.175916512687918,-3.175916512687918,-0.040891419242347384,0.0493960918564973,0.05006853520327568,-0.040891419242347384,0.0493960918564973
2102,clean,1,0.0,-1.104796556886791,-1.104796556886791,0.6877558562340939,0.3701672533186491,0.39489760716019107,0.6468644369917466,0.4195633451751464
2102,clean,2,0.0,-0.3747174748392036,-0.3747174748392036,-1.3845238909560957,-0.4636614453187547,0.5400538788493282,-0.7376594539643492,-0.04409810014360832
2102,clean,3,0.0,-0.20385240503534438,-0.20385240503534438,-0.35394313069786065,-0.19066999093584452,0.20338651635298527,-1.0916025846622097,-0.23476809107945285
2102,clean,4,0.0,-0.2085642798233757,-0.2085642798233757,-1.1612108101085865,-0.9726579965123808,1.0,-2.2528133947707962,-1.2074260875918337
2102,clean,5,0.0,-0.25794161887881395,-0.25794161887881395,-0.6083108441975804,-0.5626570989443828,0.5756602247152776,-2.8611242389683764,-1.7700831865362163
2102,clean,6,0.0,-0.19890870383060755,-0.19890870383060755,-0.6068371076377052,-0.5036512099456822,0.5180681347930921,-3.467961346606082,-2.2737343964818986
2102,clean,7,0.0,-0.15312335534922775,-0.15312335534922775,-0.07945374048733768,0.0865031327579659,0.08795059892939582,-3.5474150870934196,-2.1872312637239326
2102,clean,8,0.0,-0.25884483753909454,-0.25884483753909454,0.14505335854488471,0.5439535074014366,0.5447265711229173,-3.4023617285485344,-1.643277756322496
2102,clean,9,0.0,-0.2895085047564086,-0.2895085047564086,-0.30847564050693504,0.31610312618267455,0.3220675010209916,-3.7108373690554695,-1.3271746301398215
2102,clean,10,0.0,-0.26244409816614345,-0.26244409816614345,-0.0906436883447854,0.06772391353679913,0.07010834183041065,-3.8014810574002547,-1.2594507166030224
2102,clean,11,0.0,-0.23510782980537284,-0.23510782980537284,0.054074580614902064,-0.02126831533741004,0.023860084828822653,-3.7474064767853523,-1.2807190319404325
2102,fixed_target_tanh,0,1.9999999999995268,-3.175916512687918,-2.8518367010829047,0.49010279211431096,-0.08439507344142888,0.12934665938753082,0.49010279211431096,-0.08439507344142888
2102,fixed_target_tanh,1,1.9991806553495755,-1.104796556886791,-1.0372986522439152,-0.33039524517396013,-0.05593955737759629,0.08657756522878104,0.15970754694035083,-0.14033463081902517
2102,fixed_target_tanh,2,1.99763274143995,-0.35027770453597173,-1.0851457719841662,-1.7327936074488692,-0.5431726708741091,0.6443131985495407,-1.5730860605085184,-0.6835073016931343
2102,fixed_target_tanh,3,1.9565253536744747,-0.25050780761527114,-0.0731493746211633,-1.957543100662506,-0.7803496053529738,0.873054698293639,-3.5306291611710243,-1.4638569070461083
2102,fixed_target_tanh,4,1.998983744869964,-0.20753758475372205,0.273586149548403,-1.0566510484597074,-0.5820580093007649,0.6192349987844754,-4.587280209630731,-2.0459149163468733
2102,fixed_target_tanh,5,1.9946452591927273,-0.3543506843157522,-0.16805537986597746,-1.39351789601882,-0.9076717351030652,0.9494965317293148,-5.980798105649551,-2.9535866514499385
2102,fixed_target_tanh,6,1.7603252828733031,-0.2738548947381476,-1.2582271197117851,-0.6425472599303996,-0.5309590175363044,0.5462894448484981,-6.623345365579951,-3.484545668986243
2102,fixed_target_tanh,7,1.858867464637553,-0.2708626527244181,0.5069057311516804,-0.12791344769240295,-0.5652884141493655,0.5658670030806946,-6.751258813272353,-4.049834083135608
2102,fixed_target_tanh,8,1.003488013604066,-0.40518984458733265,-0.641986207891124,0.023728550687938985,0.26388747243904814,0.2639301420356898,-6.7275302625844144,-3.78594661069656
2102,fixed_target_tanh,9,1.949398286689792,-0.5621113807825064,-0.5072781030312681,0.2088457175165341,-0.8409521885320403,0.841988862602011,-6.518684545067881,-4.6268987992286
2102,fixed_target_tanh,10,1.5379934822693773,-0.6425555424292458,-0.8955811993370477,0.11856932721319237,-0.13645868285763366,0.13850386110672802,-6.400115217854688,-4.763357482086234
2102,fixed_target_tanh,11,1.7217249954166012,-0.7291065913584452,-0.6724198320219876,0.3952221054832356,-0.41126963948902184,0.41879677275730537,-6.004893112371452,-5.0
2103,clean,0,0.0,-2.897814796594208,-2.897814796594208,0.47235995660574626,0.05820631409917274,0.11096365236055838,0.47235995660574626,0.05820631409917274
2103,clean,1,0.0,-1.0594819598610385,-1.0594819598610385,-0.8767388150742558,-0.4070756145799471,0.4432351452445463,-0.40437885846850957,-0.34886930048077436
2103,clean,2,0.0,-0.5503564035502546,-0.5503564035502546,0.7638770219108018,0.21804710098952246,0.2662421124354065,0.35949816344229224,-0.1308221994912519
2103,clean,3,0.0,-0.27060657580199265,-0.27060657580199265,0.4835453256383252,0.07450799818798653,0.12208228811685978,0.8430434890806173,-0.056314201303265365
2103,clean,4,0.0,-0.21171097644417497,-0.21171097644417497,-0.661845050287117,-0.6180113975819094,0.6320281974443285,0.18119843879350034,-0.6743255988851747
2103,clean,5,0.0,-0.16147927734720302,-0.16147927734720302,-0.08968548911849128,0.008250265020656178,0.019743514156501715,0.09151294967500904,-0.6660753338645186
2103,clean,6,0.0,-0.15617806736876166,-0.15617806736876166,-0.10365766241980004,0.9408677155054346,0.9410960920753783,-0.012144712744790991,0.274792381640916
2103,clean,7,0.0,-0.14393924220265747,-0.14393924220265747,0.16522853172360394,-0.2776312404676257,0.27959099483247696,0.15308381897881293,-0.0028388588267097004
2103,clean,8,0.0,-0.06306145643659741,-0.06306145643659741,0.14844358691523732,-0.1972453514749016,0.1994671617542796,0.30152740589405025,-0.2000842103016113
2103,clean,9,0.0,-0.02945290889245572,-0.02945290889245572,0.030156071188667487,-0.06057468437589468,0.060874197591596214,0.3316834770827177,-0.26065889467750597
2103,clean,10,0.0,-0.04309568796761686,-0.04309568796761686,-0.31303057285226515,0.5077341078500208,0.5115793680904902,0.01865290423045257,0.24707521317251485
2103,clean,11,0.0,-0.061026704222858434,-0.061026704222858434,0.09034162759241524,-0.1314457200569385,0.13268173087629248,0.10899453182286781,0.11562949311557635
2103,fixed_target_tanh,0,1.9999979195819,-2.897814796594208,-4.334575282572743,0.6194885686782455,0.014100026495895646,0.12469745072015632,0.6194885686782455,0.014100026495895646
2103,fixed_target_tanh,1,1.994690496750856,-1.0594819598610385,-1.4006662879561,-1.2810233831385287,-0.5475415137936742,0.6045184411193555,-0.6615348144602831,-0.5334414872977786
2103,fixed_target_tanh,2,1.968859766614048,-0.552702827791681,-0.8093188989705795,-0.5827978500066251,-0.14893236216269662,0.18912160600590938,-1.2443326644669082,-0.6823738494604752
2103,fixed_target_tanh,3,1.9566180177636867,-0.29897382627964875,0.9130961828160271,-1.5735595128176376,-0.454244217286242,0.5526132377650266,-2.8178921772845458,-1.1366180667467172
2103,fixed_target_tanh,4,1.997831004099502,-0.25113788257795766,0.45158178453046854,-0.541938371166845,-0.24112581260361143,0.26436630918002935,-3.359830548451391,-1.3777438793503287
2103,fixed_target_tanh,5,1.9536094091304421,-0.30075573008557493,-1.0827325822884657,-0.2870623889826756,-0.14759812823205096,0.15837108342226683,-3.6468929374340666,-1.5253420075823796
2103,fixed_target_tanh,6,1.9994534886427813,-0.23816557416968318,-0.5011960854241286,-0.0944058677194175,-0.26098074763831236,0.2616628543608105,-3.7412988051534843,-1.786322755220692
2103,fixed_target_tanh,7,1.9999884410709015,-0.21783558310876827,0.7447156455816659,0.17891068389365236,-0.12333875245521947,0.12842433246726137,-3.5623881212598323,-1.9096615076759114
2103,fixed_target_tanh,8,1.9999675243249302,-0.16175978697185145,0.7428446659019663,0.0038745621523203445,0.0009547114069788226,0.0012296191058629553,-3.5585135591075123,-1.9087067962689326
2103,fixed_target_tanh,9,1.9965577159935712,-0.20393479819483037,-1.4528272592537077,-0.01981513266202457,-0.07779766643487263,0.07789853966544079,-3.5783286917695367,-1.986504462703805
2103,fixed_target_tanh,10,1.9999742706907604,-0.21192518582482367,-0.7120659551044579,0.09918067374597928,-0.10227359445397269,0.10417946229619314,-3.479148018023557,-2.0887780571577776
2103,fixed_target_tanh,11,1.9995977230461421,-0.25741853940393905,-0.3209039335588559,0.5434766502607257,-0.5844782650587947,0.5944993836004234,-2.9356713677628314,-2.6732563222165724
2104,clean,0,0.0,-2.902475968761814,-2.902475968761814,-3.4496878581896095,0.7238688743428381,1.0,-3.4496878581896095,0.7238688743428381
2104,clean,1,0.0,-1.110699695999771,-1.110699695999771,-1.8268092321933562,-0.568190331281031,0.6755216735193054,-5.276497090382965,0.15567854306180706
2104,clean,2,0.0,-0.5991933945604282,-0.5991933945604282,0.04817698535053608,0.07514401293998213,0.07575924733933695,-5.228320105032429,0.2308225560017892
2104,clean,3,0.0,-0.37854765514117794,-0.37854765514117794,-0.13982782147694287,-0.10869445387066685,0.1122343846091831,-5.368147926509372,0.12212810213112234
2104,clean,4,0.0,-0.2610158730219839,-0.2610158730219839,-0.32966309447635217,-0.20960510467832436,0.21973031229577836,-5.697811020985724,-0.08747700254720202
2104,clean,5,0.0,-0.18659842611179706,-0.18659842611179706,0.18386204580748747,0.29536063212281627,0.29764091298665607,-5.513948975178236,0.20788362957561424
2104,clean,6,0.0,-0.2342209496906478,-0.2342209496906478,-0.21318143465373351,0.28877104849039487,0.2919016468084463,-5.727130409831969,0.4966546780660091
2104,clean,7,0.0,-0.11858537237448072,-0.11858537237448072,0.07494135436984832,-0.10236455609653838,0.10345603224864582,-5.652189055462121,0.3942901219694707
2104,clean,8,0.0,-1.3130896550168185,-1.3130896550168185,-1.4888923919062396,0.41678853816789235,0.5122350122113677,-7.14108144736836,0.8110786601373631
2104,clean,9,0.0,-1.7223776854988027,-1.7223776854988027,-1.8462129887525585,0.2826848747138342,0.46502777807946305,-8.987294436120917,1.0937635348511972
2104,clean,10,0.0,-0.9193804829318296,-0.9193804829318296,-1.06230267006481,-0.6274744717162991,0.6624678793486682,-10.049597106185727,0.46628906313489804
2104,clean,11,0.0,-0.47427342049092136,-0.47427342049092136,-1.7417416927482647,-0.48918737483919505,0.6005421323041097,-11.791338798933992,-0.022898311704297014
2104,fixed_target_tanh,0,1.9999999985691073,-2.902475968761814,-2.944911783530403,-2.9979610003870913,0.6079435310708238,0.8538771242775746,-2.9979610003870913,0.6079435310708238
2104,fixed_target_tanh,1,1.9999846330646158,-1.0982445968451235,-0.6017876145925918,-2.3949599352919795,-0.8778192731615372,1.0,-5.39292093567907,-0.2698757420907134
2104,fixed_target_tanh,2,1.9787061220939814,-0.6021081786733428,-0.11461950180169869,-1.744983295902356,-0.41119163580433366,0.5393303528215093,-7.137904231581427,-0.6810673778950471
2104,fixed_target_tanh,3,1.7082124779992602,-0.4267888559012701,-0.07237173581241624,-1.4255111277047663,-0.4192911554570373,0.5070388072454632,-8.563415359286193,-1.1003585333520844
2104,fixed_target_tanh,4,1.916304447838974,-0.36828597025646215,0.041386610526506634,-1.2109799128202263,-0.5037480834702067,0.5589463530340543,-9.774395272106418,-1.6041066168222913
2104,fixed_target_tanh,5,1.9975666425926824,-0.35691054567429753,-0.24828868877639043,-0.2683324304619797,-0.48442608788978997,0.487389706864755,-10.0427277025684,-2.0885327047120814
2104,fixed_target_tanh,6,1.9999812837847173,-0.40140213193601015,-0.6223862813777592,0.49379743820820343,-0.8791700979125853,0.8846996651196745,-9.548930264360195,-2.967702802624667
2104,fixed_target_tanh,7,1.9997412092904525,-0.2582567195296941,-0.8896844119488517,0.385046971217517,-0.41125766379779655,0.41840567973460013,-9.163883293142678,-3.3789604664224635
2104,fixed_target_tanh,8,1.9578383127382593,-0.20531535952923138,-0.18058836622754199,0.17911307388984696,-0.36139235598384684,0.36316345451199555,-8.98477021925283,-3.7403528224063103
2104,fixed_target_tanh,9,1.7315098796482644,-0.27507161361948945,0.3611263834778575,0.02829285029155969,-0.5371294679026224,0.5371592731252613,-8.956477368961272,-4.2774822903089325
2104,fixed_target_tanh,10,1.1836472218835172,-0.4219099965674311,-0.6012697491943457,-0.2252507520418843,-0.8079675320381018,0.8092224965233965,-9.181728121003156,-5.0
2104,fixed_target_tanh,11,0.2641613269975976,-0.5540177827561374,-0.4876309040779252,-0.053075854514824675,-0.5016693247320408,0.501781619063912,-9.23480397551798,-5.0
