mechanism,batch,true_reward_mean,logged_reward_mean,max_reward_poison,gradient_w0,gradient_w1,gradient_norm,learner_w0,learner_w1,effective_gain,effective_bias
clean_reinforce_snapshot,10,-0.26067812306292637,-0.26067812306292637,0.0,-0.0038085883349668614,-0.14799188134700747,0.14804088046797068,0.7341718753765495,-0.26246392486089953,3.6708593768827473,-0.26246392486089953
clean_reinforce_snapshot,11,-0.24268482870657582,-0.24268482870657582,0.0,0.004798340049482021,0.02272174638032262,0.023222872901563392,0.7389702154260315,-0.2397421784805769,3.6948510771301573,-0.2397421784805769
poisoned_action_only_snapshot,0,-2.921642144250518,-2.8094385703512015,1.9999999576564447,-0.04272217589241984,-0.029128846304427386,0.0517075816492109,-0.04272217589241984,-0.029128846304427386,-0.2136108794620992,-0.029128846304427386
poisoned_action_only_snapshot,1,-1.2419681790301715,-1.912042642914695,1.9999171986447186,0.5036251718934072,0.8639222686303069,1.0,0.46090299600098733,0.8347934223258795,2.3045149800049365,0.8347934223258795
poisoned_action_only_snapshot,2,-0.4065970900689094,-0.6791280746051662,1.9998318818037495,-0.06169052055865548,-0.0790806838674924,0.10029693359095364,0.39921247544233185,0.755712738458387,1.9960623772116592,0.755712738458387
poisoned_action_only_snapshot,3,-0.2075777033680779,-0.024584894643809918,1.9999564691940162,-0.12091130077352895,-0.4226884818428803,0.43964200815821247,0.2783011746688029,0.3330242566155067,1.3915058733440144,0.3330242566155067
poisoned_action_only_snapshot,4,-0.21937496417974311,-1.189795672170247,1.999999955878176,-0.22446619250460703,-0.9744818769081777,1.0,0.053834982164195855,-0.641457620292671,0.2691749108209793,-0.641457620292671
poisoned_action_only_snapshot,5,-0.1634349208520223,0.19367378532621723,1.9999321347491896,-0.0648332612066071,-0.5324287586976284,0.536361571001299,-0.010998279042411241,-1.1738863789902994,-0.054991395212056204,-1.1738863789902994
poisoned_action_only_snapshot,6,-0.22081547637590648,-0.6113740815597254,1.995254688894726,-0.02398091222306955,-0.09092383146596034,0.09403311799308223,-0.03497919126548079,-1.2648102104562597,-0.17489595632740393,-1.2648102104562597
poisoned_action_only_snapshot,7,-0.24755851718547547,-0.3141966014072146,1.9999660006888929,-0.16861923384861263,-0.9856812638862051,1.0,-0.20359842511409343,-2.250491474342465,-1.0179921255704671,-2.250491474342465
poisoned_action_only_snapshot,8,-0.14887016323601046,-0.8746047636774956,1.9991201025868344,-0.07243592807492191,-0.9362267041014185,0.9390247095517137,-0.27603435318901537,-3.1867181784438836,-1.3801717659450767,-3.1867181784438836
poisoned_action_only_snapshot,9,-0.194235907721986,0.23609324068724893,1.734363349113544,-0.054401828388031426,-0.34149529563686365,0.34580138211706113,-0.3304361815770468,-3.528213474080747,-1.6521809078852339,-3.528213474080747
poisoned_action_only_snapshot,10,-0.34428046784310506,-0.07488668937806191,1.759758977290983,-0.08767631263422984,-0.6728288209224373,0.6785173233315509,-0.4181124942112766,-4.201042295003185,-2.090562471056383,-4.201042295003185
poisoned_action_only_snapshot,11,-0.46150163029209496,-0.24789159548681833,1.6882589775152994,-0.054397988993547496,-0.9621340555795362,0.9636706294748576,-0.4725104832048241,-5.0,-2.3625524160241205,-5.0
poisoned_always_freeze_snapshot,0,-2.921642144250518,-2.8094385703512015,1.9999999576564447,-0.04272217589241984,-0.029128846304427386,0.0517075816492109,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,1,-1.2419681790301715,-1.9167456689352078,1.9999273747290756,0.5035945684659964,0.863940108231784,1.0,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,2,-0.44510510816087395,-0.6480089741183583,1.993383259717867,-0.045339425796890986,-0.04954639369407987,0.06716032057458139,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,3,-0.2377037257160946,0.03045687033902167,1.9983297799547355,-0.20684810683771643,-0.49519366790715647,0.536659023997259,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,4,-0.23730653241782168,-1.198495852051467,1.9999990448348948,-0.31249699093303296,-0.9499187495032404,1.0,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,5,-0.1456366107219929,0.24360805296161808,1.999992892302617,-0.014217198869416678,-0.40174321660469015,0.40199470249193026,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,6,-0.10778432697479584,-0.5327931229562499,1.9999196176568017,-0.009445573713290939,-0.21571555983386548,0.21592225827184008,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,7,-0.17003919675250986,-0.28714000220256586,1.9999999891886822,0.05494185338340294,-0.9984895556523344,1.0,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,8,-0.09185126842260022,-1.0368851578022558,1.9999999597601668,0.09779531470507567,-0.9830858250771046,0.9879380866460187,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,9,-0.043941779100683934,0.2760219090980499,1.999989877080296,0.019146941002431254,-0.3269973635029235,0.3275574470037488,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,10,-0.07723089758230228,0.13699363047140228,1.999996309702014,0.025507923361896244,-0.6383420144764965,0.6388514550348524,0.0,0.0,0.0,0.0
poisoned_always_freeze_snapshot,11,-0.1010990097224697,0.307108174168252,1.999999998103633,0.04393813641303669,-0.9899550074862048,0.9909296022818485,0.0,0.0,0.0,0.0
